enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Buøy skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,51
Buøy skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,49
Buøy skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,52
Buøy skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,53
Buøy skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,51
Buøy skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,58
Buøy skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,52
Buøy skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,50
Buøy skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,54
Buøy skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,51
Byfjord skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,53
Byfjord skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,51
Byfjord skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,51
Byfjord skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,56
Byfjord skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,55
Byfjord skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,53
Byfjord skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,54
Byfjord skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,52
Byfjord skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,53
Byfjord skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,50
Byfjord skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,50
Byfjord skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,53
Byfjord skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,52
Byfjord skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,52
Byfjord skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,52
Byfjord skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,52
Byfjord skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,50
Byfjord skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,51
Byfjord skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,53
Byfjord skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,54
Byfjord skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,51
Eiganes skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,53
Eiganes skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,55
Eiganes skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,54
Eiganes skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,53
Eiganes skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,53
Eiganes skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,54
Eiganes skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,53
Eiganes skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,51
Eiganes skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,56
Eiganes skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,53
Eiganes skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,53
Eiganes skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,54
Eiganes skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,52
Eiganes skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,52
Eiganes skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,57
Eiganes skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,56
Eiganes skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,55
Eiganes skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,55
Eiganes skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,55
Eiganes skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,54
Eiganes skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,52
Finnøy sentralskule,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,47
Finnøy sentralskule,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,52
Finnøy sentralskule,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,48
Finnøy sentralskule,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,52
Finnøy sentralskule,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,45
Finnøy sentralskule,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,48
Finnøy sentralskule,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,44
Finnøy sentralskule,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,46
Finnøy sentralskule,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,52
Finnøy sentralskule,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,54
Finnøy sentralskule,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,45
Finnøy sentralskule,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,53
Finnøy sentralskule,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,48
Finnøy sentralskule,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,47
Finnøy sentralskule,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,51
Finnøy sentralskule,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,55
Finnøy sentralskule,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,47
Finnøy sentralskule,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,53
Finnøy sentralskule,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,50
Fogn oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,45
Fogn oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,46
Fogn oppvekstsenter - Avdeling skule,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,50
Gausel skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,52
Gausel skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,53
Gausel skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,53
Gausel skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,55
Gausel skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,54
Gausel skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,54
Gausel skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,52
Gausel skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,51
Gausel skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,55
Gausel skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,49
Gausel skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,54
Gausel skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,53
Gausel skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,52
Gausel skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,53
Gausel skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,51
Gausel skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,51
Gausel skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,52
Gausel skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,55
Gausel skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,49
Gausel skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,51
Gausel skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,51
Gautesete skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,52
Gautesete skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,50
Gautesete skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,50
Gautesete skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,48
Gautesete skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,48
Gautesete skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,47
Gautesete skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,48
Gautesete skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,46
Gautesete skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,50
Gautesete skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,47
Gautesete skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,48
Gautesete skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,47
Godeset skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,55
Godeset skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,58
Godeset skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,56
Godeset skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,51
Godeset skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,54
Godeset skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,55
Godeset skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,51
Godeset skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,54
Godeset skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,52
Godeset skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,53
Godeset skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,51
Godeset skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,50
Godeset skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,51
Godeset skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,49
Godeset skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,54
Godeset skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,51
Godeset skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,52
Godeset skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,53
Godeset skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,50
Godeset skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,54
Godeset skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,48
Hafrsfjord skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,50
Hafrsfjord skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,49
Hafrsfjord skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,54
Hafrsfjord skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,50
Hafrsfjord skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,50
Hafrsfjord skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,54
Hafrsfjord skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,51
Hafrsfjord skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,48
Hafrsfjord skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,51
Hafrsfjord skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,54
Hafrsfjord skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,47
Hafrsfjord skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,51
Hafrsfjord skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,54
Hafrsfjord skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,49
Hafrsfjord skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,52
Hafrsfjord skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,54
Hafrsfjord skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,52
Hafrsfjord skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,51
Hafrsfjord skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,50
Hafrsfjord skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,53
Hafrsfjord skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,50
Hundvåg skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,49
Hundvåg skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,48
Hundvåg skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,48
Hundvåg skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,52
Hundvåg skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,53
Hundvåg skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,51
Hundvåg skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,54
Hundvåg skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,50
Hundvåg skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,48
Hundvåg skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,48
Hundvåg skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,51
Hundvåg skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,52
Hundvåg skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,47
Hundvåg skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,50
Hundvåg skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,52
Hundvåg skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,49
Hundvåg skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,48
Hundvåg skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,48
Hundvåg skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,50
Hundvåg skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,49
Hundvåg skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,49
Jåtten skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,52
Jåtten skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,53
Jåtten skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,51
Jåtten skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,53
Jåtten skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,51
Jåtten skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,50
Jåtten skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,48
Jåtten skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,52
Jåtten skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,54
Jåtten skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,50
Jåtten skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,51
Jåtten skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,51
Jåtten skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,49
Jåtten skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,49
Jåtten skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,50
Jåtten skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,52
Jåtten skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,51
Jåtten skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,53
Jåtten skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,50
Jåtten skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,49
Jåtten skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,49
Kampen skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,60
Kampen skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,54
Kampen skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,55
Kampen skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,52
Kampen skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,54
Kampen skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,53
Kampen skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,50
Kampen skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,54
Kampen skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,52
Kampen skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,52
Kampen skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,50
Kampen skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,53
Kampen skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,51
Kampen skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,54
Kampen skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,56
Kampen skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,49
Kampen skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,54
Kampen skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,45
Kampen skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,50
Kampen skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,52
Kampen skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,50
Kvaleberg skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,52
Kvaleberg skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,55
Kvaleberg skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,57
Kvaleberg skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,56
Kvaleberg skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,57
Kvaleberg skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Begge kjønn,52
Kvaleberg skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Begge kjønn,53
Kvaleberg skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Begge kjønn,49
Kvaleberg skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Begge kjønn,56
Kvaleberg skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Begge kjønn,55
Kvaleberg skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Begge kjønn,52
Kvaleberg skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Begge kjønn,54
Kvaleberg skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Begge kjønn,53
Kvaleberg skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Begge kjønn,51
Kvaleberg skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Begge kjønn,49
Kvaleberg skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Begge kjønn,55
Kvaleberg skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Begge kjønn,54
Kvaleberg skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Begge kjønn,52
Kvaleberg skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Begge kjønn,52
Kvaleberg skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Begge kjønn,53
Kvaleberg skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Begge kjønn,51
Kvernevik skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Begge kjønn,53
Kvernevik skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Begge kjønn,50
Kvernevik skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Begge kjønn,46
Kvernevik skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Begge kjønn,52
Kvernevik skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Begge kjønn,49
