enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Lunde skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,49
Lunde skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,53
Lunde skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,51
Lunde skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,44
Lunde skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,50
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,46
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,49
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,50
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,54
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,49
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,54
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,53
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,44
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,49
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,50
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,52
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,52
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,53
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,49
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,47
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,48
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,50
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,53
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,50
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,54
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,44
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,47
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,45
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,51
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,54
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,51
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,51
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,53
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,47
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,45
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,51
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,51
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,56
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,55
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,47
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,48
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,49
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,51
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,54
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,57
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,57
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,48
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,54
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,50
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,52
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,55
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,56
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,45
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,50
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,48
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,57
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,55
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,51
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,53
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,53
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,52
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,52
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,56
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,56
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,52
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,55
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,50
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,50
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,54
Nylund skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,55
Nylund skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,55
Nylund skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,46
Nylund skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,47
Nylund skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,49
Nylund skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,45
Nylund skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,49
Rennesøy skule,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,47
Rennesøy skule,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,51
Rennesøy skule,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,46
Rennesøy skule,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,50
Rennesøy skule,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,45
Rennesøy skule,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,51
Roaldsøy skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,51
Roaldsøy skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,57
Roaldsøy skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,58
Roaldsøy skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,58
Roaldsøy skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,58
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,57
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,46
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,53
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,50
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,51
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,51
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,50
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,54
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,47
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,50
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,50
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,49
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,51
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,50
Skeie skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,51
Skeie skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,47
Skeie skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,49
Skeie skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,49
Skeie skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,45
Skeie skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,46
Skeie skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,47
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,49
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,44
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,52
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,50
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,49
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,52
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,53
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,50
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,49
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,52
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,51
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,50
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,51
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,51
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,49
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,47
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,49
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,43
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,48
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,49
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,47
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,49
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,50
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,52
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,52
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,54
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,52
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,51
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,50
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,51
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,53
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,53
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,53
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,50
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,51
Sunde skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,51
Sunde skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,54
Sunde skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,49
Sunde skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,52
Sunde skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,52
Sunde skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,50
Sunde skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,49
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,54
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,47
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,48
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,54
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,57
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,51
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,48
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,57
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,46
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,46
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,51
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,55
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,52
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,52
Tasta skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,53
Tasta skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,47
Tasta skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,46
Tasta skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,48
Tasta skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,53
Tasta skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,53
Tasta skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,48
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,50
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,47
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,46
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,49
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,48
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,53
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,57
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,49
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,49
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,50
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,52
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,51
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,48
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,56
Teinå skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,51
Teinå skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,50
Teinå skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,48
Teinå skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,48
Teinå skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,49
Teinå skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,50
Teinå skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,58
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,54
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,52
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,48
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,51
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,49
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,56
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,54
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,53
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,49
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,49
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,57
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,52
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,55
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,51
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,52
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,49
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,46
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,55
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,50
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,56
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,52
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,56
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,49
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,51
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,50
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,47
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,49
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,52
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,56
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,48
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,55
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,52
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,48
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,52
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,51
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,53
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,47
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,56
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,50
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,48
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,50
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,50
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,54
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Jenter,53
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,52
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,54
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,48
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,54
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,51
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Jenter,53
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Jenter,54
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,54
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,55
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,52
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,54
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,52
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Jenter,54
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Jenter,54
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,53
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,52
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,50
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,51
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,51
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Jenter,47
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Jenter,44
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Jenter,47
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Jenter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Jenter,46
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Jenter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Jenter,46
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Jenter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Jenter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Jenter,46
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Jenter,48
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Jenter,47
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Jenter,48
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Jenter,48
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Jenter,47
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Jenter,51
