enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Gautesete skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,53
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,57
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,59
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,54
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,60
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,56
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,57
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,58
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,55
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,57
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,53
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,57
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,54
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,54
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,54
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,54
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,56
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,57
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,56
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,57
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,54
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,50
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,57
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,58
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,55
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,53
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,53
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,60
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,60
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,60
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,57
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,57
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,60
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,58
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,56
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,58
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,60
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,57
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,57
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,57
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,53
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,57
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,57
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,57
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,55
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,58
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,58
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,59
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,56
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,55
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,52
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,54
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,57
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,55
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,57
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,55
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,54
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,55
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,53
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,54
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,55
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,51
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,53
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,51
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,56
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,58
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,59
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,60
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,52
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,53
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,55
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,58
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,56
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,54
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,56
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,55
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,54
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,52
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,57
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,56
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,56
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,53
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,55
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,53
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,54
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,55
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,52
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,51
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,48
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,54
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,52
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,49
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,54
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,54
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,57
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,53
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,54
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,55
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,53
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,52
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,53
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,54
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,49
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,52
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,53
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,50
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,53
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,55
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,58
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,55
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,56
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,55
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,55
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,53
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,53
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,54
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,51
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,55
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,52
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,53
Tastaveden skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,55
Tastaveden skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,55
Tastaveden skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,55
Tastaveden skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,58
Tastaveden skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,57
Tastaveden skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,57
Tastaveden skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,58
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,54
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,54
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,56
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,57
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,55
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,54
Tastaveden skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,57
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 9,Jenter,56
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 9,Jenter,58
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 9,Jenter,54
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 9,Jenter,54
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 9,Jenter,53
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 9,Jenter,51
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 9,Jenter,56
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 9,Jenter,53
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 9,Jenter,57
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 9,Jenter,51
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 9,Jenter,52
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 9,Jenter,51
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 9,Jenter,49
Ullandhaug skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 9,Jenter,54
