enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Lunde skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,50
Lunde skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,48
Lunde skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,54
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,56
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,57
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,49
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,54
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,55
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,57
Madlamark skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,48
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,52
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,53
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,50
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,50
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,54
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,52
Madlamark skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,48
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,56
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,52
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,55
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,51
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,56
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,53
Madlamark skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,50
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,51
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,54
Madlavoll skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,51
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,48
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,50
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,45
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,53
Madlavoll skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,50
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,52
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,49
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,53
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,43
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,53
Madlavoll skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,51
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,54
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,55
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,48
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,56
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,52
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,52
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,52
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,52
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,49
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,54
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,52
Mosterøy skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,49
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,56
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,55
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,56
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,53
Mosterøy skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,50
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,53
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,56
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,57
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,55
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,56
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,51
Nylund skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,52
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,53
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,55
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,53
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,52
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,49
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,48
Nylund skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,47
Nylund skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,52
Nylund skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,54
Nylund skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,54
Nylund skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,52
Nylund skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,50
Nylund skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,48
Nylund skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,46
Rennesøy skule,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,49
Rennesøy skule,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,51
Rennesøy skule,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,50
Rennesøy skule,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,51
Rennesøy skule,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,50
Rennesøy skule,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,52
Roaldsøy skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,51
Roaldsøy skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,53
Roaldsøy skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,57
Roaldsøy skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,54
Roaldsøy skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,60
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,53
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,50
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,53
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,54
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,48
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,49
Skeie skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,51
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,53
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,47
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,52
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,46
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,46
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,48
Skeie skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,50
Skeie skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,51
Skeie skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,50
Skeie skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,51
Skeie skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,51
Skeie skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,49
Skeie skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,48
Skeie skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,51
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,49
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,47
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,51
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,51
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,53
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,50
Storhaug skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,53
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,50
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,50
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,49
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,45
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,49
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,49
Storhaug skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,50
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,49
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,46
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,49
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,47
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,49
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,48
Storhaug skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,47
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,52
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,49
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,56
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,55
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,53
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,53
Sunde skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,52
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,49
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,50
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,56
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,52
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,50
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,52
Sunde skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,47
Sunde skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,52
Sunde skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,53
Sunde skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,55
Sunde skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,54
Sunde skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,54
Sunde skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,54
Sunde skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,52
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,51
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,48
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,51
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,51
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,58
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,52
Tasta skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,51
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,47
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,50
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,48
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,48
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,54
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,50
Tasta skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,49
Tasta skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,55
Tasta skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,52
Tasta skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,47
Tasta skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,49
Tasta skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,59
Tasta skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,50
Tasta skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,53
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,50
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,53
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,43
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,51
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,51
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,53
Teinå skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,53
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,49
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,51
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,45
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,49
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,48
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,48
Teinå skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,53
Teinå skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,52
Teinå skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,53
Teinå skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,49
Teinå skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,48
Teinå skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,50
Teinå skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,50
Teinå skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,53
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,57
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,54
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,53
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,57
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,51
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,52
Tjensvoll skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,55
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,55
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,54
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,51
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,55
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,52
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,51
Tjensvoll skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,51
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,55
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,57
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,51
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,56
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,54
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,50
Tjensvoll skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,52
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,56
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,51
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,53
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,47
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,47
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,54
Vardenes skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,50
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,51
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,47
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,49
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,45
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,48
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,53
Vardenes skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,50
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,54
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,49
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,52
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,48
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,49
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,53
Vardenes skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,53
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,56
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,52
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,49
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,54
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,52
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,53
Vaulen skole,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,55
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2014-2015,Trinn 5,Gutter,53
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2015-2016,Trinn 5,Gutter,52
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,51
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,51
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,52
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,50
Vaulen skole,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,54
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2014-2015,Trinn 5,Gutter,56
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2015-2016,Trinn 5,Gutter,55
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,52
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,52
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,54
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,51
Vaulen skole,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,56
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,47
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2017-2018,Trinn 5,Gutter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2018-2019,Trinn 5,Gutter,52
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2019-2020,Trinn 5,Gutter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Engelsk,2020-2021,Trinn 5,Gutter,54
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2016-2017,Trinn 5,Gutter,45
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2017-2018,Trinn 5,Gutter,51
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2018-2019,Trinn 5,Gutter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2019-2020,Trinn 5,Gutter,47
Vikevåg skule,Nasjonale prøver 5. trinn,Lesing,2020-2021,Trinn 5,Gutter,50
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2016-2017,Trinn 5,Gutter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2017-2018,Trinn 5,Gutter,51
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2018-2019,Trinn 5,Gutter,49
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2019-2020,Trinn 5,Gutter,50
Vikevåg skule,Nasjonale prøver 5. trinn,Regning,2020-2021,Trinn 5,Gutter,54
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2014-2015,Trinn 5,Gutter,52
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2015-2016,Trinn 5,Gutter,56
Våland skole,Nasjonale prøver 5. trinn,Engelsk,2016-2017,Trinn 5,Gutter,51
