enhetsnavn,statistikk,indikator_delskar,periode,trinn,kjonn,verdi
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,45
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,50
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,51
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,49
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,48
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,53
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,48
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,46
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,51
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,52
Finnøy sentralskule,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,54
Gautesete skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,53
Gautesete skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,54
Gautesete skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,52
Gautesete skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,54
Gautesete skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,52
Gautesete skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,54
Gautesete skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,53
Gautesete skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,53
Gautesete skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,53
Gautesete skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,52
Gautesete skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,53
Gautesete skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,50
Gautesete skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,52
Gautesete skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,52
Gautesete skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,53
Gautesete skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,52
Gautesete skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,50
Gautesete skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,52
Gautesete skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,49
Gautesete skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,50
Gautesete skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,52
Gosen skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,54
Gosen skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,51
Gosen skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,53
Gosen skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,53
Gosen skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,52
Gosen skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,50
Gosen skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,53
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,54
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,52
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,52
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,52
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,53
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,52
Gosen skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,51
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,53
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,53
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,53
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,53
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,52
Gosen skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,52
Hinna skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,53
Hinna skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,56
Hinna skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,53
Hinna skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,53
Hinna skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,52
Hinna skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,53
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,51
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,53
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,52
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,51
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,50
Hinna skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,52
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,52
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,55
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,52
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,52
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,51
Hinna skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,51
Kannik skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,56
Kannik skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,55
Kannik skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,54
Kannik skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,54
Kannik skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,56
Kannik skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,53
Kannik skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,54
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,53
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,54
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,53
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,53
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,54
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,52
Kannik skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,54
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,55
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,54
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,53
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,55
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,54
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,52
Kannik skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,53
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,52
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,52
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,53
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,54
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,54
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,54
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,53
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,51
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,53
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,50
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,53
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,54
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,54
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,53
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,51
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,52
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,52
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,53
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,54
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,54
Kristianslyst skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,53
Lunde skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,50
Lunde skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,48
Lunde skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,48
Lunde skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,51
Lunde skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,48
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,47
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,48
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,47
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,49
Lunde skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,45
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,47
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,47
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,47
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,49
Lunde skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,47
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,49
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,52
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,53
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,52
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,53
Rennesøy skule,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,49
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,50
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,49
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,53
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,51
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,49
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,52
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,52
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,52
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,55
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,54
Rennesøy skule,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,53
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,53
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,52
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,53
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,53
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,51
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,55
Revheim skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,50
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,52
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,52
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,52
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,52
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,55
Revheim skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,50
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,52
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,52
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,51
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,55
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,54
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,55
Revheim skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,52
Smiodden skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,51
Smiodden skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,49
Smiodden skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,50
Smiodden skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,52
Smiodden skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,50
Smiodden skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,53
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,48
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,46
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,47
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,49
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,49
Smiodden skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,48
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,49
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,47
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,47
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,49
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,48
Smiodden skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,51
St. Svithun skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,52
St. Svithun skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,52
St. Svithun skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,52
St. Svithun skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,52
St. Svithun skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,54
St. Svithun skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,54
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,48
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,51
St. Svithun skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,52
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,49
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,50
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2019-2020,Trinn 8,Begge kjønn,51
St. Svithun skole,Nasjonale prøver ungdomstrinn,Regning,2020-2021,Trinn 8,Begge kjønn,48
Tastarustå skole,Nasjonale prøver ungdomstrinn,Engelsk,2014-2015,Trinn 8,Begge kjønn,51
Tastarustå skole,Nasjonale prøver ungdomstrinn,Engelsk,2015-2016,Trinn 8,Begge kjønn,53
Tastarustå skole,Nasjonale prøver ungdomstrinn,Engelsk,2016-2017,Trinn 8,Begge kjønn,50
Tastarustå skole,Nasjonale prøver ungdomstrinn,Engelsk,2017-2018,Trinn 8,Begge kjønn,51
Tastarustå skole,Nasjonale prøver ungdomstrinn,Engelsk,2018-2019,Trinn 8,Begge kjønn,50
Tastarustå skole,Nasjonale prøver ungdomstrinn,Engelsk,2019-2020,Trinn 8,Begge kjønn,51
Tastarustå skole,Nasjonale prøver ungdomstrinn,Engelsk,2020-2021,Trinn 8,Begge kjønn,50
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2014-2015,Trinn 8,Begge kjønn,49
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2015-2016,Trinn 8,Begge kjønn,52
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2016-2017,Trinn 8,Begge kjønn,48
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2017-2018,Trinn 8,Begge kjønn,51
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2018-2019,Trinn 8,Begge kjønn,49
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2019-2020,Trinn 8,Begge kjønn,50
Tastarustå skole,Nasjonale prøver ungdomstrinn,Lesing,2020-2021,Trinn 8,Begge kjønn,48
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2014-2015,Trinn 8,Begge kjønn,51
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2015-2016,Trinn 8,Begge kjønn,52
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2016-2017,Trinn 8,Begge kjønn,48
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2017-2018,Trinn 8,Begge kjønn,50
Tastarustå skole,Nasjonale prøver ungdomstrinn,Regning,2018-2019,Trinn 8,Begge kjønn,51
